name,singer,cover,url,lyric,singer_id,song_id
有我呢beat,Zy,http://p2.music.126.net/Cix80U7vWno4OLY9V_uPAA==/109951169633133845.jpg?param=130y130,https://music.163.com/song?id=2160850649,"尽情地欣赏你的笑
你想去很多地方
可一个人不敢
我会拉着你手
一个一个实现它
我们都会老的
老到走不远了
至少楼下散步有我呢
你说你没安全感习惯了孤单
我会让你习惯多一个人陪伴
我们都怕寂寞被时间慢慢吞没
别怕亲爱的有我呢
时而成熟懂事
时而孩子模样
在冰冷的城互相取暖
在你面前我也可以放下麻烦
尽情地欣赏你的笑
你想去很多地方
可一个人不敢
我会拉着你手
一个一个实现它
我们都会老的
老到走不远了
至少楼下散步有我呢
你说你没安全感习惯了孤单
我会让你习惯多一个人陪伴
我们都怕寂寞被时间慢慢吞没
别怕亲爱的有我呢",37123911,2160850649
Upside Down,Zy,http://p2.music.126.net/kqEU7jZfojPuDokuRK16Qg==/109951169740528062.jpg?param=130y130,https://music.163.com/song?id=2603945007,"Down south, hood baby
Hood baby
Make all the girls go crazy
Go, go, go stupid
But you smart like an A-plus student
Up, down, right, down
Looking for your love right now
La-la-la-la
Up, down, all around
Turn my stomach upside down
La-la-la-la
I found your hair-tie in my car
I could only drive so far without a breakdown
Baby, you’re the queen of hearts
You know how to play your cards, you keep ‘em face down
Ooh, I miss your face now
Lookin’ at your pictures, scrollin’ way down
Wishing I could fix all my mistakes
I wish I could erase you
Girl, I can’t replace
You’re the one that got away, ooh
Girl, your energy
Feels so heavenly
Make me feel like
La-la-la-la
You a melody
Put to memory
It goes something like
La-la-la-la
Down south, hood baby
Hood baby
Make all the girls go crazy
Go, go, go stupid
But you smart like an A-plus student
Up, down, right, down
Looking for your love right now
La-la-la-la
Up, down, all around
Turn my stomach upside down
La-la-la-la
Girl, your energy
Feels so heavenly
Make me feel like
La-la-la-la
You a melody
Put to memory
It goes something like
La-la-la-la
Down south, hood baby
Hood baby
Make all the girls go crazy
Go, go, go stupid
But you smart like an A-plus student",37123911,2603945007
Gone Bad (Phonk) (Remaster),XloveSF,http://p2.music.126.net/g8Mg0R3jYkjecOW4l2G2WA==/109951169731116880.jpg?param=130y130,https://music.163.com/song?id=2603091901,暂时无歌词,59667070,2603091901
谁能避开恋爱这事情,MC 张天赋,http://p2.music.126.net/efeISCvPWHafxNDstnirFw==/109951169743965415.jpg?param=130y130,https://music.163.com/song?id=2604315810,"[by:Jaieon]
 有种心跳叫动情
 神奇到整天不安定
 坐上电单车一样
 冲过去便高兴
 怀着最强傻劲
 勇敢表白懒管别人会截停
 一直沉迷你
 难道害羞地 等邀请

 也许水星恋上火星
 感情蒙蔽你眼睛
 其实我被劣评
 请你一眼看清
 喜欢了你如果承认
 造成无止境破坏性
 如若你冷静 才做个决定
 仍然可觉醒

 甚么叫爱情
 爱爱爱得亡命
 想拖着你 与世界比拼
 平常人若果钟意我是罪名
 共谁相恋 谁都否定/若然相恋 无需否认

 甚么叫爱情
 爱爱爱得纯净
 如恋情是毒药我吞下去尽管好胜/是毒药我吞下去尽管好胜
 我惊你承担很多争议性/我不怕承担很多争议性
 我无法子只顾自己高兴/最重要的只要 高兴

 对比哈啰吉蒂笑声
 骷髅头叫你吃惊
 如果泄露爱情
 只怕给你阴影
 谁又敬佩感情逃兵
 自由相恋本是理应
 你矢口否认 我都很确定
 逃离这事情/难逃这事情

 甚么叫爱情
 爱爱爱得亡命
 想拖着你 与世界比拼
 平常人若果钟意我是罪名
 共谁相恋 谁都否定/若然相恋 无需否认

 甚么叫爱情
 爱与痛怎厘定
 如恋情是毒药要保护你不敢好胜
 我惊你承担很多争议性/我不怕承担很多争议性
 我无法子只顾自己高兴/最重要的只要自己高兴

 越回避 更回味
 坦白响应我可不可以
 能够诚实我愿意
 能一齐就毫无惧意

 甚么叫爱情
 有哪个可裁定
 敢拖着你 对世界不敬
 无人能避开恋爱这件事情
 问谁会是爱的精英

 甚么叫爱情
 我怕太过早厘定
 能焦头烂额为了追逐这一刻过程
 给一秒回忆多点喜与惊
 你是我的任性互相呼应

 你是我的任性互相呼应",37268030,2604315810
29,许钧,http://p2.music.126.net/W75E7ioig1bgw1X317JGQg==/19027048718873445.jpg?param=130y130,https://music.163.com/song?id=471882265,"制作人：许钧
音乐总监：胡晨
编曲：许钧/胡晨
木吉他：胡晨
电吉他：许钧/胡晨/刘巨然
钢琴：黄歆婷
贝斯：丹尼奥
鼓：盛雄轩
缩混：刘巨然/许钧
和声：许钧
和声编写：许钧
录音师：崔桓 韩毅 罗颢夫
录音室：响鼓录音棚/O2录音棚
母带处理工程师：Ryan Smith
母带处理录音室：Sterling Sound Studio
越过山川
前路虽不盎然
五彩斑斓
看起来缺少
可惜遗憾
只是
一根筋
两下思绪
都怪言语 虽突破天际 但未曾飞起
转过头
空有情怀 止步 发呆
未涉险滩
孤单不孤单
也不曾仰望
贴地行走 表示沉默
惺惺念念 惴惴不安
羞于言说 品尝寂寞
未来若遇到美好光景
记得告诉我
没有答案
没有硝烟弥漫
固执己见
一头扎进 灯火阑珊
过于紧张 举止奇怪
闭口不谈 左顾右盼
最终气急败坏
假以自在
没有答案
没有硝烟弥漫
愿你酷的像风
野的像狗
扎进灯火阑珊
没有答案
只有硝烟弥漫
愿你酷的像风
野的像狗
扎进灯火阑珊
没有答案
没有硝烟弥漫
愿你酷的像风
野的像狗
扎进灯火阑珊
没有答案
只有硝烟弥漫
愿你酷的像风
野的像狗
扎进灯火阑珊
没有答案
没有答案
没有答案
不会有答案
越过山川
前路若不盎然
",1190143,471882265
沦陷,JuggShots,http://p2.music.126.net/ctib5R--oR68W2IrOk765w==/109951169635716223.jpg?param=130y130,https://music.163.com/song?id=2161222939,"弥漫的烟
散不出留在房间
我在窗前
捧着书本和茶点
我总是失望对于自己和明天
灯光下的微点
又晃了我的眼
I'm thinking about you
耳机播放着鼓点
I can't live without you
保持我们初见时的新鲜
I'm thinking about you
找个舒适的距间
可我的性格总让我觉得亏欠
不确定的地点和一个待定的时间
我怎么也会走进一场未知的沦陷
一想到你就没有任何不适的感觉
未来的每一天
都多爱你一遍
现在是回忆陪我在作伴
重复的桥段里面谁是病患
等待着忽然间一个笑容
别打扰了我的梦
Cause I can't live without you
I'm thinking about you
耳机播放着鼓点
I can't live without you
保持我们初见时的新鲜
I'm thinking about you
找个舒适的距间
可我的性格总让我觉得亏欠
不确定的地点和一个待定的时间
我怎么也会走进一场未知的沦陷
一想到你就没有任何不适的感觉
未来的每一天
都多爱你一遍
I'm thinking about you
耳机播放着鼓点
I can't live without you
保持我们初见时的新鲜
I'm thinking about you
找个舒适的距间
可我的性格总让我觉得亏欠
不确定的地点和一个待定的时间
我怎么也会走进一场未知的沦陷
一想到你就没有任何不适的感觉
未来的每一天
都多爱你一遍",13005262,2161222939
呕吐拖拉机,鼠尾草,http://p1.music.126.net/RxIjqGELE6r-78jO2FUWeQ==/109951169763834013.jpg?param=130y130,https://music.163.com/song?id=2605882796,"鼠:
变成杀人蜂
追杀你到世界每一个角落
除了你外你全部的兄弟都已宣布了失踪
打开新闻看看他们死相浪漫的像小说
警车呼啸但是街道已被鼠尾草爆破
2727太极端
 Free style在街上习惯了
巴西柔术
勒断你脖子塞进地板了
斯巴达的生存模式鼠鼠我吓到狮子哭
坦克推平你的远东倭寇滚回家里住
不断地酿造悲剧
但我不像百变酒精要赔礼
狗狗你还没发育
都市丛林不适合你
你步子踢的好但是一开火就跑
老子手里拿把巴特雷在春节放鞭炮
 Mother fuck白蚁穴里泼一把开水老子是红头发烈焰兔
总是参加你派对开局灌一口白酒直接潮你的脸上吐
老子要一个人打一条路
你算什么权威比出中指 motherfuckin不
 Eink:
我在假惺惺小清新的同行中算是重口
打听清侥幸心理会让你被提前送走
我能够闻到古龙后的铜臭
你们巴不得把我杀了但就是面对面不敢动手
我在假惺惺小清新的同行中算是重口
打听清侥幸心理会让你被提前送走
我能够闻到古龙后的铜臭
你们巴不得把我杀了但就是面对面不敢动手
 K:
 Now I back in that like jigsaw in the game
他们的失落写满脸
想逃脱就得 cut your leg
我一直都在做铺垫
肢解他们抛头露面
我在实验室里太熟练
你问的问题
答案在针管池里头找得见
不珍惜天赋就得还给老天爷
所谓的后路都是我努力来的生活从来没有摆在我面前
我把麦克风唱出毛病的同时让自己患上该死的咽炎
 blood in my eyes I can’ t see u like50 in many men
他们以为没机会了而我还在站着
跳完悬崖华尔兹在雪山跳起探戈
放弃寻找线索耳边传来一句慢着
对抗你们这个小队还剩我们三个
 Oh你们确实太 hip hop但是不怎么会 rap
一个个蠢货都想辍学想变得越来越 black
我得说一句 fuck你们的害人言论再见
2727干碎你们现场直播不用排练
 Hook
我在假惺惺小清新的同行中算是重口
打听清侥幸心理会让你被提前送走
我能够闻到古龙后的铜臭
你们巴不得把我杀了但就是面对面不敢动手
我在假惺惺小清新的同行中算是重口
打听清侥幸心理会让你被提前送走
我能够闻到古龙后的铜臭
你们巴不得把我杀了但就是面对面不敢动手*2",59528211,2605882796
love9 2.0,江辰,http://p2.music.126.net/wXrLfUSj4Jwd7jmayjSt_Q==/109951169657537249.jpg?param=130y130,https://music.163.com/song?id=2163602178,"编曲：diesi
和声：宋辰
混音：郭子翊
出品人：周君
出品：BUGmusic
离开你的生活不算太烂
有旧爱就有新欢一散再散
偶尔会想起 想你 跟朋友讲你
现在好难找到所谓真的1 by 1
睁不开的双眼还要发早安
花光生活费我给你带的早餐
日子很无聊却也饱满
对了后山下的路现在修的好宽
有没有人也会在你身边讲我
现在遇到问题不要还是想躲
无端的争吵纷扰都实在伤人
其实我想问你到底有没有一点想我
你很久都没再出现
没有再见甚至没有铺垫
变化总是来的那么突然 那么忽然就像我们第一次的初见
那天太阳很大 你站在伞下
我装的漫不经心偷看你的短发
不算太特别 但有点反差
从来没有想过我会被你软化
我们突然出发 不问去哪
不用商量很久 只要你一句话
可我感觉愈真 这梦就愈假
像是戏法脑海里解不开的密码
平行的时间 交错距离多远
再回到以前 还想爱你多些
在你的指尖 记忆里的惦念
想念的一切 消失不知不觉
平行的时间 交错距离多远
再回到以前 还想爱你多些
在你的指尖 记忆里的惦念
想念的一切 消失不知不觉
我总是模仿你的语气 像出演喜剧 学你生气时的不可理喻
好像就是那么简单几句 简单的语句 总是把我拖进情绪里去
想念一个人总是会在雨季
你爱的梧桐花把春的痕迹取缔
而你像是回不去的夏天 在那年那天 一本再也打不开的笔记
就在那条大街那个刹那里
不过这次好像是我落下你
像是钢琴丢了几个音阶 我没法拼接 留下一首烂的下架曲
如果下大雨 把尘埃洗去
让最温柔的风做思念的礼遇
那些存在我生命里的痕迹 慢慢沉寂 直到最后被时间抵御
平行的时间 交错距离多远
再回到以前 还想爱你多些
在你的指尖 记忆里的惦念
想念的一切 消失不知不觉
平行的时间 交错距离多远
再回到以前 还想爱你多些
在你的指尖 记忆里的惦念
想念的一切 消失不知不觉",12641765,2163602178
Over Gone (Phonk),VZEUS,http://p1.music.126.net/EyrA38zX-4vrbVFJk2hK1w==/109951169661256718.jpg?param=130y130,https://music.163.com/song?id=2164006168,暂时无歌词,48853047,2164006168
万物生,Re-D,http://p1.music.126.net/2VM7XHFKdu2VAb41K0AqVA==/109951169663640245.jpg?param=130y130,https://music.163.com/song?id=2164209498,"从前冬天冷呀夏天雨呀水呀
秋天远处传来你声音
暖呀暖呀
你说那时屋后面
有白茫茫茫雪呀
山谷里有金黄旗子
在大风里飘呀
我看见山鹰在寂寞
两条鱼上飞
两条鱼儿穿过
海一样咸的河水
一片河水落下来
遇见人们破碎
人们在行走身上
落满山鹰的灰
从前冬天冷呀夏天雨呀水呀
秋天远处传来你的声音
暖呀暖呀
你说那时屋后面
有白茫茫茫雪呀
山谷里有金黄旗子
在大风里飘呀
我看见山鹰在寂寞
两条鱼上飞
两条鱼儿穿过海
一样咸的河水
一片河水落下来
遇见人们破碎
人们在行走身上
落满山鹰的灰
我看见山鹰在寂寞
两条鱼上飞
两条鱼儿穿过海
一样咸的河水
一片河水落下来
遇见人们破碎
人们在行走身上
落满山鹰的灰
我看见山鹰在寂寞
两条鱼上飞
两条鱼儿穿过海
一样咸的河水
一片河水落下来
遇见人们破碎
人们在行走身上
落满山鹰的",60624987,2164209498
SPIRIT RAVE,SKFM,http://p2.music.126.net/naR3KX3x7l3CVKhcy7C6pA==/109951169524697834.jpg?param=130y130,https://music.163.com/song?id=2148710507,暂时无歌词,59429689,2148710507
能遇见，就很不错了,菲道尔,http://p1.music.126.net/at3cTKvXPtWiCxg2e0Xk7g==/109951169724208413.jpg?param=130y130,https://music.163.com/song?id=2602364366,"茫茫人海之中
我找到我的家
我不知道我们未来会怎样
但有你在 我很心安
你说你想 陪在我身旁

有一天 我睁开眼 看着你的脸
那幸福的瞬间 我有点胆怯
是不是有一天所有美丽的画面 都有个终点

我想陪你很久很久
我常想我哪来的资格去拥有
这么完美的你在这不完美的世界
我不贪婪能遇见你 就很不错了

有一天 我睁开眼 看着你的脸
那幸福的瞬间 我有点胆怯
是不是有一天 所有美丽的画面 都有个终点

我想陪你很久很久
我常想我哪来的资格去拥有
这么完美的你 在这不完美的世界
我不贪婪 能遇见你 就很不错了

我想陪你很久很久
我常想我哪来的资格去拥有
这么完美的你 在这不完美的世界
我不贪婪 能遇见你 就很
",34908208,2602364366
列车开往春天,就是南方凯,http://p2.music.126.net/I8VIK53UL7dOZtj2CFIJUw==/109951169591409808.jpg?param=130y130,https://music.163.com/song?id=2156113791,"汗水叫醒地面 站在高楼之间
抬头再看看晴朗的天
生活泥浆四溅 命运有苦难言
你一路跑着向前
跑过北方的大雪漫天
也曾奔过南方熙攘的夜
背负努力活着的每个昨天
你有过害怕 但从不退却 
列车开往那春天 每个梦都会实现
风浪轰轰烈烈 繁花会开在终点
我们离开家乡 我们穿过岁月
我们未曾被看见 却值得一声感谢
列车开往那春天 新的故事正开篇
多少平凡瞬间 都变成爱的纪念
我们回到大山 我们穿过风雪
牵挂的人会相见 他们说你别怕 
要期待明天
跑过北方的大雪漫天
也曾奔过南方熙攘的夜
背负努力活着的每个昨天
你有过害怕 但从不退却 
列车开往那春天 每个梦都会实现
风浪轰轰烈烈 繁花会开在终点
我们离开家乡 我们穿过岁月
我们未曾被看见 却值得一声感谢
列车开往那春天 新的故事正开篇
多少平凡瞬间 都变成爱的纪念
我们回到大山 我们穿过风雪
牵挂的人会相见 他们说你别怕 
列车开往那春天 每个梦都会实现
风浪轰轰烈烈 繁花会开在终点
我们离开家乡 我们穿过岁月
我们未曾被看见 却值得一声感谢
列车开往那春天 新的故事正开篇
多少平凡瞬间 都变成爱的纪念
我们回到大山 我们穿过风雪
牵挂的人会相见 他们说你别怕 
要期待明天
",46360442,2156113791
